id,user_id,culture_id,puntuacion,texto,created_at
3947,1547,347,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-10 10:04:00
3948,399,347,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-08 09:19:00
3949,658,347,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-18 19:32:00
3950,530,347,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-23 12:42:00
3951,9,347,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-07 11:53:00
3952,1887,347,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-02 16:15:00
3953,681,347,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-28 11:37:00
3954,1076,347,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-28 10:20:00
3955,446,347,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-10 17:39:00
3956,1748,347,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-19 15:37:00
3957,274,348,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-09 09:00:00
3958,1585,348,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-15 10:44:00
3959,1103,348,3,Interesante pero la organización se queda algo justa.,2026-03-23 10:44:00
3960,270,348,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-17 19:36:00
3961,1434,348,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-02 19:33:00
3962,20,348,2,Bastante aburrido y sin apenas carteles informativos.,2026-03-11 13:47:00
3963,578,348,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-09 16:10:00
3964,77,348,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-01 20:57:00
3965,204,348,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-20 11:49:00
3966,1633,348,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-15 13:25:00
3967,476,348,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-08 20:53:00
3968,1116,349,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-18 19:44:00
3969,1387,349,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-18 10:17:00
3970,1505,349,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-26 21:51:00
3971,1138,349,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-20 15:15:00
3972,775,349,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-14 20:24:00
3973,1080,349,4,Instalaciones cuidadas y explicaciones claras.,2026-04-22 12:10:00
3974,1670,349,3,Interesante pero la organización se queda algo justa.,2026-05-04 14:13:00
3975,1181,349,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-27 13:00:00
3976,318,349,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-12 20:12:00
3977,134,349,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-22 17:42:00
3978,356,349,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-23 18:59:00
3979,209,350,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-07 17:05:00
3980,230,350,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-19 12:38:00
3981,1943,350,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-08 12:04:00
3982,1477,350,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-16 16:41:00
3983,1841,350,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-13 14:48:00
3984,267,350,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-09 13:28:00
3985,561,350,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-26 21:01:00
3986,1287,350,4,Instalaciones cuidadas y explicaciones claras.,2026-04-08 10:50:00
3987,463,350,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-17 19:52:00
3988,49,350,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-25 17:18:00
3989,95,351,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-18 16:40:00
3990,1759,351,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-03-28 09:58:00
3991,1788,351,4,Instalaciones cuidadas y explicaciones claras.,2026-04-23 09:14:00
3992,746,351,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-28 11:06:00
3993,1936,351,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-16 09:07:00
3994,571,351,4,Instalaciones cuidadas y explicaciones claras.,2026-04-06 14:13:00
3995,1826,351,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-06 11:44:00
3996,1157,351,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-19 13:21:00
3997,760,351,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-25 11:16:00
3998,1472,351,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-24 18:46:00
3999,1956,351,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-20 19:00:00
4000,741,352,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-18 10:20:00
4001,109,352,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-13 16:53:00
4002,1477,352,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-17 20:08:00
4003,283,352,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-03 09:43:00
4004,1549,352,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-03 21:53:00
4005,561,352,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-19 15:21:00
4006,1835,352,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-24 11:44:00
4007,951,352,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-03 19:25:00
4008,434,352,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-28 20:39:00
4009,1803,352,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-14 12:19:00
4010,344,352,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-01 21:40:00
4011,406,353,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-15 09:28:00
4012,63,353,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-10 14:21:00
4013,586,353,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-06 09:33:00
4014,1402,353,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-20 14:01:00
4015,1604,353,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-11 15:50:00
4016,703,353,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-18 14:26:00
4017,646,353,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-06 16:41:00
4018,1477,353,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-02 09:35:00
4019,1155,353,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-16 12:42:00
4020,717,353,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-12 17:46:00
4021,1134,354,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-04 18:53:00
4022,1334,354,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-19 10:40:00
4023,356,354,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-25 10:46:00
4024,103,354,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-23 15:26:00
4025,130,354,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-08 19:34:00
4026,605,354,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-07 14:35:00
4027,61,354,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-03 20:02:00
4028,115,354,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-26 11:32:00
4029,1162,354,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-01 19:47:00
4030,894,354,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-01 12:02:00
4031,1381,354,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-23 13:05:00
4032,1425,354,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-19 17:31:00
4033,905,354,4,Instalaciones cuidadas y explicaciones claras.,2026-03-26 10:33:00
4034,899,355,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-02 09:46:00
4035,937,355,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-07 18:49:00
4036,243,355,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-27 21:07:00
4037,260,355,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-06 15:40:00
4038,1506,355,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-04-20 14:47:00
4039,792,355,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-10 18:41:00
4040,1321,355,2,Bastante aburrido y sin apenas carteles informativos.,2026-05-06 15:14:00
4041,120,355,3,Interesante pero la organización se queda algo justa.,2026-03-21 16:57:00
4042,1734,355,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-04 10:04:00
4043,1230,355,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-03-19 16:34:00
4044,683,355,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-21 16:54:00
4045,759,356,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-20 16:22:00
4046,1595,356,4,Instalaciones cuidadas y explicaciones claras.,2026-04-23 09:49:00
4047,1774,356,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-22 10:53:00
4048,710,356,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-23 20:35:00
4049,450,356,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-08 11:30:00
4050,1172,356,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-18 16:57:00
4051,1730,356,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-05 14:18:00
4052,589,356,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-08 11:12:00
4053,188,356,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-17 20:19:00
4054,640,356,4,Instalaciones cuidadas y explicaciones claras.,2026-03-20 10:15:00
4055,421,356,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-01 10:09:00
4056,1467,357,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-08 18:28:00
4057,1703,357,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-06 10:38:00
4058,384,357,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-01 14:49:00
4059,405,357,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-12 12:01:00
4060,591,357,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-08 20:17:00
4061,1038,357,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-08 16:16:00
4062,1243,357,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-15 21:12:00
4063,850,357,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-19 19:33:00
4064,1452,357,4,Instalaciones cuidadas y explicaciones claras.,2026-03-01 12:56:00
4065,161,357,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-23 13:31:00
4066,1606,357,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-07 21:21:00
4067,1877,358,4,Instalaciones cuidadas y explicaciones claras.,2026-05-09 13:26:00
4068,141,358,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-15 15:28:00
4069,1008,358,3,Interesante pero la organización se queda algo justa.,2026-05-01 15:22:00
4070,1387,358,1,Mal conservado y un abandono total. No perdáis el tiempo.,2026-04-23 15:48:00
4071,967,358,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-06 19:59:00
4072,870,358,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-04 19:01:00
4073,658,358,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-22 21:22:00
4074,1710,358,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-19 09:17:00
4075,1957,358,3,"Está bien para verlo una vez, pero le falta renovación.",2026-03-20 13:31:00
4076,1113,358,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-04-26 19:28:00
4077,255,359,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-16 17:37:00
4078,697,359,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-04-22 13:03:00
4079,1228,359,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-12 13:08:00
4080,935,359,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-23 19:58:00
4081,341,359,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-15 12:07:00
4082,1079,359,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-04-05 20:04:00
4083,1725,359,4,Instalaciones cuidadas y explicaciones claras.,2026-05-12 11:29:00
4084,1440,359,4,Instalaciones cuidadas y explicaciones claras.,2026-05-16 17:55:00
4085,1571,359,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-02 15:59:00
4086,730,359,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-04-08 15:09:00
4087,1762,360,4,Instalaciones cuidadas y explicaciones claras.,2026-04-08 12:57:00
4088,1055,360,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-12 11:24:00
4089,835,360,4,Instalaciones cuidadas y explicaciones claras.,2026-03-05 20:28:00
4090,47,360,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-22 14:24:00
4091,1961,360,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-10 18:35:00
4092,781,360,4,Instalaciones cuidadas y explicaciones claras.,2026-03-28 12:56:00
4093,347,360,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-03-15 13:54:00
4094,854,360,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-04 12:37:00
4095,400,360,3,Interesante pero la organización se queda algo justa.,2026-04-04 16:33:00
4096,1595,360,2,Demasiado caro para la poca gestión cultural que tiene.,2026-05-01 13:14:00
4097,422,361,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-03-21 14:20:00
4098,1951,361,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-25 20:59:00
4099,1713,361,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-10 15:23:00
4100,235,361,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-05 19:43:00
4101,994,361,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-28 11:47:00
4102,1537,361,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-26 12:20:00
4103,98,361,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-19 20:38:00
4104,1706,361,4,Instalaciones cuidadas y explicaciones claras.,2026-04-07 18:53:00
4105,1110,361,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-13 18:18:00
4106,630,361,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-07 12:22:00
4107,1326,361,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-05 21:24:00
4108,1097,362,2,Demasiado caro para la poca gestión cultural que tiene.,2026-04-02 17:46:00
4109,1421,362,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-25 17:35:00
4110,1720,362,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-03 17:29:00
4111,1486,362,2,Demasiado caro para la poca gestión cultural que tiene.,2026-03-27 19:52:00
4112,1338,362,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-07 12:00:00
4113,1485,362,4,Instalaciones cuidadas y explicaciones claras.,2026-03-23 15:01:00
4114,1309,362,4,Instalaciones cuidadas y explicaciones claras.,2026-04-17 17:08:00
4115,1138,362,1,Mal conservado y un abandono total. No perdáis el tiempo.,2026-04-23 18:00:00
4116,992,362,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-13 15:35:00
4117,339,362,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-02 19:17:00
4118,1243,363,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-15 10:24:00
4119,1532,363,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-18 18:03:00
4120,201,363,3,Interesante pero la organización se queda algo justa.,2026-04-05 18:35:00
4121,1361,363,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-08 15:44:00
4122,1446,363,2,Bastante aburrido y sin apenas carteles informativos.,2026-03-17 09:21:00
4123,1530,363,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-02 10:19:00
4124,1906,363,3,Interesante pero la organización se queda algo justa.,2026-03-01 20:09:00
4125,1857,363,4,Instalaciones cuidadas y explicaciones claras.,2026-05-07 12:50:00
4126,1813,363,4,Instalaciones cuidadas y explicaciones claras.,2026-05-10 13:12:00
4127,1794,363,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-12 13:09:00
4128,919,363,4,Instalaciones cuidadas y explicaciones claras.,2026-03-24 13:07:00
4129,1756,364,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-25 09:03:00
4130,843,364,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-05 17:42:00
4131,294,364,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-20 11:40:00
4132,335,364,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-06 20:57:00
4133,1839,364,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-04-14 11:51:00
4134,822,364,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-16 13:07:00
4135,1661,364,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-20 20:08:00
4136,1325,364,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-13 15:08:00
4137,1665,364,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-25 16:58:00
4138,1106,364,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-12 17:05:00
4139,1694,365,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-20 19:51:00
4140,1386,365,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-26 18:49:00
4141,698,365,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-05 11:52:00
4142,436,365,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-09 15:14:00
4143,1161,365,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-28 12:29:00
4144,382,365,4,Instalaciones cuidadas y explicaciones claras.,2026-05-17 10:33:00
4145,1960,365,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-16 11:37:00
4146,1152,365,3,Interesante pero la organización se queda algo justa.,2026-03-14 13:09:00
4147,1343,365,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-23 17:33:00
4148,172,365,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-21 11:51:00
4149,197,366,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-05 12:08:00
4150,1091,366,2,Demasiado caro para la poca gestión cultural que tiene.,2026-03-28 15:19:00
4151,164,366,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-11 15:40:00
4152,581,366,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-23 18:19:00
4153,287,366,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-05-04 11:27:00
4154,662,366,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-21 15:22:00
4155,1719,366,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-13 10:32:00
4156,805,366,2,Demasiado caro para la poca gestión cultural que tiene.,2026-04-26 20:59:00
4157,1850,366,2,Demasiado caro para la poca gestión cultural que tiene.,2026-03-02 12:26:00
4158,1989,366,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-18 20:52:00
4159,1754,366,2,Bastante aburrido y sin apenas carteles informativos.,2026-03-26 16:36:00
4160,1092,367,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-23 13:32:00
4161,1133,367,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-18 15:55:00
4162,1692,367,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-11 10:48:00
4163,1838,367,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-23 10:40:00
4164,301,367,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-27 17:03:00
4165,75,367,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-19 18:36:00
4166,353,367,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-13 12:22:00
4167,33,367,4,Instalaciones cuidadas y explicaciones claras.,2026-03-22 21:41:00
4168,1726,367,4,Instalaciones cuidadas y explicaciones claras.,2026-04-28 19:05:00
4169,1040,367,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-15 14:22:00
4170,853,368,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-10 14:03:00
4171,1924,368,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-14 12:30:00
4172,995,368,4,Instalaciones cuidadas y explicaciones claras.,2026-05-01 10:50:00
4173,1322,368,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-03-25 20:56:00
4174,1820,368,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-23 15:25:00
4175,1935,368,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-15 14:07:00
4176,1113,368,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-13 19:14:00
4177,1333,368,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-03 12:30:00
4178,1083,368,4,Instalaciones cuidadas y explicaciones claras.,2026-04-12 11:20:00
4179,266,368,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-06 20:41:00
4180,1189,368,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-06 11:18:00
4181,1859,369,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-04 19:29:00
4182,1427,369,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-26 14:58:00
4183,1144,369,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-08 18:43:00
4184,149,369,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-09 15:17:00
4185,456,369,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-13 20:48:00
4186,859,369,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-11 10:35:00
4187,691,369,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-12 10:03:00
4188,450,369,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-12 15:25:00
4189,1090,369,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-18 10:28:00
4190,860,369,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-07 10:18:00
4191,1133,369,4,Instalaciones cuidadas y explicaciones claras.,2026-03-28 13:14:00
4192,1018,370,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-09 15:48:00
4193,486,370,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-18 19:01:00
4194,339,370,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-03 09:03:00
4195,539,370,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-22 09:19:00
4196,347,370,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-04 21:14:00
4197,1225,370,4,Instalaciones cuidadas y explicaciones claras.,2026-05-06 09:35:00
4198,1803,370,4,Instalaciones cuidadas y explicaciones claras.,2026-03-27 14:14:00
4199,1753,370,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-26 13:23:00
4200,740,370,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-01 21:26:00
4201,296,370,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-02 15:24:00
4202,113,371,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-23 16:57:00
4203,571,371,4,Instalaciones cuidadas y explicaciones claras.,2026-03-01 17:44:00
4204,49,371,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-05 12:51:00
4205,1547,371,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-12 14:18:00
4206,730,371,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-25 17:30:00
4207,92,371,2,Demasiado caro para la poca gestión cultural que tiene.,2026-04-08 12:11:00
4208,975,371,4,Instalaciones cuidadas y explicaciones claras.,2026-05-05 17:45:00
4209,1772,371,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-13 20:17:00
4210,588,371,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-20 14:11:00
4211,251,371,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-25 16:31:00
4212,1778,371,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-06 10:35:00
4213,681,372,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-16 12:57:00
4214,512,372,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-04 17:01:00
4215,169,372,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-18 14:00:00
4216,369,372,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-15 21:40:00
4217,1929,372,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-19 16:58:00
4218,1282,372,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-21 20:24:00
4219,1474,372,4,Instalaciones cuidadas y explicaciones claras.,2026-05-01 18:27:00
4220,715,372,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-15 13:17:00
4221,897,372,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-10 09:23:00
4222,1128,372,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-13 10:47:00
4223,784,372,4,Instalaciones cuidadas y explicaciones claras.,2026-04-01 13:51:00
4224,1547,373,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-02 15:00:00
4225,103,373,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-23 13:57:00
4226,1920,373,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-24 12:17:00
4227,720,373,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-16 10:14:00
4228,491,373,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-27 11:26:00
4229,474,373,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-20 15:43:00
4230,1455,373,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-19 11:02:00
4231,1801,373,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-25 16:42:00
4232,1228,373,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-13 13:19:00
4233,1435,373,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-01 16:30:00
4234,507,373,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-26 12:12:00
4235,1949,374,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-23 19:21:00
4236,1404,374,3,"Está bien para verlo una vez, pero le falta renovación.",2026-03-14 17:25:00
4237,379,374,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-20 14:48:00
4238,235,374,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-15 09:56:00
4239,1415,374,4,Instalaciones cuidadas y explicaciones claras.,2026-03-24 19:58:00
4240,1698,374,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-08 10:56:00
4241,1124,374,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-04-13 09:24:00
4242,1108,374,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-10 13:11:00
4243,411,374,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-12 14:06:00
4244,1361,374,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-03 12:59:00
